Date,DOY,Site,Latitude,Longitude,Soil order,Soil suborder,Form,Maturity,Health status,Species,Family,Rep,Leaf,Time,Tleaf,Photo,Cond,Ci,Trmmol,VpdL,Tair,TBlk,CO2R,CiCa,CO2S,Methods
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.136,33.91,18.86,0.4,264,7.08,1.93,34.96,34.98,384,0.688,357,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.454,35.23,17.56,0.38,266,8.04,2.28,36.94,37.12,384,0.693,362,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.152,33.79,17.31,0.39,271,6.83,1.92,35.01,34.98,384,0.706,359,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.489,35.41,15.93,0.3,257,6.99,2.46,36.92,37.11,384,0.669,358,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,12.645,37.08,11.29,0.19,253,6.2,3.36,40.65,42.01,384,0.659,362,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.182,34.11,20.98,0.44,261,7.67,1.91,35.12,34.98,384,0.68,358,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.515,34.88,19.5,0.41,260,8.1,2.17,36.94,37.12,384,0.677,360,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.22,33.93,22.52,0.49,260,7.94,1.83,35.17,34.97,384,0.677,356,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,12.709,37.75,17.73,0.3,242,8.93,3.09,40.55,42.02,384,0.63,360,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.24,34.32,21.34,0.42,253,7.56,2,35.17,34.97,384,0.659,357,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,12.739,37.7,17.48,0.31,244,8.92,3.08,40.51,42,384,0.635,356,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.268,34.44,19.67,0.44,266,7.92,2,35.21,34.97,384,0.693,354,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.313,34.81,19.29,0.28,229,6.25,2.33,35.1,34.97,384,0.596,359,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,11.343,33.99,20.74,0.38,250,7.03,2.01,34.99,34.97,384,0.651,356,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,12.68,37.05,15.97,0.33,267,9.55,3.06,40.56,42.01,385,0.694,364,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.166,31.03,18.9,0.4,268,4.98,1.38,30.67,30.09,385,0.696,367,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.223,30.79,16.67,0.27,249,3.76,1.48,30.57,30.09,385,0.647,361,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.05,31.33,18.41,0.35,261,4.73,1.48,30.88,30.09,386,0.676,364,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.35,31.83,17.52,0.33,261,4.95,1.63,32.17,32.04,386,0.676,362,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.072,31.04,18.75,0.41,272,5.05,1.37,30.85,30.09,386,0.705,357,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.366,31.43,18.39,0.42,275,5.52,1.46,32.19,32.05,386,0.712,360,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.104,31.11,21.36,0.42,259,5.16,1.37,30.85,30.09,386,0.671,357,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.401,32.11,20.17,0.41,263,5.91,1.59,32.32,32.05,386,0.681,358,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.124,30.98,22.43,0.44,257,5.21,1.33,30.79,30.09,386,0.666,358,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.422,32.18,21.82,0.44,259,6.17,1.57,32.43,32.05,386,0.671,361,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.142,31.05,21.97,0.39,250,4.96,1.38,30.73,30.09,386,0.648,361,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.438,32.18,21.42,0.44,262,6.19,1.57,32.5,32.05,386,0.679,357,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.498,32.65,19.2,0.32,248,5.39,1.79,32.61,32.04,386,0.642,362,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.256,30.86,19.39,0.37,260,4.71,1.39,30.54,30.09,386,0.674,359,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.523,32.35,21.07,0.44,263,6.29,1.59,32.58,32.04,386,0.681,358,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.088,31.31,19.8,0.4,264,5.14,1.43,30.86,30.09,387,0.682,362,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.378,31.56,18.7,0.41,272,5.55,1.49,32.23,32.05,387,0.703,360,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,10.457,32.46,19.61,0.44,272,6.45,1.62,32.58,32.05,387,0.703,361,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,9.529,29.66,19.89,0.38,271,4.01,1.17,28.99,28.14,388,0.698,365,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,9.399,29.93,21.45,0.37,253,4.12,1.21,29.03,28.13,389,0.65,364,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,9.425,30.05,22.18,0.35,243,4.07,1.25,28.98,28.14,389,0.625,361,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,9.438,29.75,21.43,0.35,249,3.9,1.2,29,28.15,389,0.64,362,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,9.51,29.8,17.43,0.28,251,3.36,1.28,28.99,28.14,389,0.645,362,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,9.327,29.94,17.98,0.29,254,3.53,1.28,28.93,28.14,390,0.651,364,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,9.356,29.83,19.03,0.38,270,4.1,1.19,29.06,28.14,390,0.692,364,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,9.376,29.92,20.19,0.39,264,4.21,1.2,29.08,28.14,390,0.677,365,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,9.454,29.92,19.65,0.38,265,4.16,1.21,29.02,28.14,390,0.679,367,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.931,28.05,18.77,0.25,233,2.28,0.96,26.98,26,390,0.597,362,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.999,28.11,22.08,0.32,234,2.71,0.93,26.98,26,390,0.6,367,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.791,28.35,22.02,0.29,228,2.65,0.97,27.05,26,391,0.583,367,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.824,28.36,19.22,0.3,249,2.68,0.97,27.04,25.99,391,0.637,364,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.578,27.2,16.27,0.21,237,2.05,1,26.92,26,392,0.605,364,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.622,28.26,18.81,0.29,250,2.57,0.95,27,26,392,0.638,369,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.648,28.29,18.31,0.29,253,2.57,0.96,27.06,25.99,392,0.645,368,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.7,28.6,21.92,0.28,225,2.69,1.01,27.07,26,392,0.574,372,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.733,28.44,22.06,0.29,229,2.67,0.98,27.06,26,392,0.584,366,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.189,27.17,21.66,0.1,,0.95,0.95,25.31,24.03,395,0,368,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,8.026,27.41,21.86,0.13,86,1.27,0.99,25.25,24.03,396,0.217,370,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,7.986,27.34,21.37,0.12,58,1.19,1,25.23,24.03,397,0.146,370,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,7.879,27.22,18.95,0.13,131,1.27,0.99,25.27,24.03,400,0.328,370,see Slot & Winter 2017. doi: 10.1111/nph.14469
23-Feb-16,54,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Schefflera morototoni,Araliaceae,1,100,7.846,27.09,18.98,0.15,157,1.37,0.96,25.29,24.03,401,0.392,377,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.744,37.66,2.77,0.024,184,0.974,3.878,39.19,40.01,390.3,0.471,387,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.873,37.92,2.02,0.021,210,0.854,3.985,39.21,40.01,390.4,0.538,388,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.8,37.44,5.81,0.053,187,2.006,3.687,39.14,40.01,390.4,0.479,386,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.726,37.58,7.74,0.064,167,2.416,3.675,39.22,40.01,390.4,0.428,383,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.76,37.86,3.16,0.028,183,1.129,3.934,39.16,40,390.4,0.469,380,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.834,37.49,3.16,0.034,216,1.313,3.782,39.15,40.01,390.5,0.553,386,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.825,36.96,6.26,0.09,250,3.089,3.391,39.13,40.01,390.5,0.64,382,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.809,37.48,2.61,0.04,260,1.53,3.753,39.12,40.01,390.6,0.666,386,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.446,37.05,9.75,0.104,207,3.535,3.367,37.8,38.05,390.9,0.53,387,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.494,37.27,4.3,0.037,179,1.397,3.694,37.74,38.06,390.9,0.458,385,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.413,37.64,5.75,0.05,180,1.943,3.756,37.8,38.05,391,0.46,378,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.789,37.67,3.77,0.035,171,1.397,3.837,39.17,40,391,0.437,385,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.519,36.07,10.73,0.114,206,3.473,3.041,37.72,38.05,391,0.527,385,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.465,36.62,9.85,0.102,203,3.329,3.244,37.75,38.05,391,0.519,377,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.36,36.66,9.4,0.112,223,3.642,3.232,37.67,38.06,391,0.57,378,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.475,36.74,8.79,0.08,184,2.721,3.353,37.73,38.06,391,0.471,379,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.607,36.8,10.15,0.126,227,4.055,3.22,39.16,40.01,391,0.581,378,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.404,38.02,2.23,0.02,188,0.83,4.024,37.77,38.06,391.1,0.481,380,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.591,37.16,7.38,0.074,201,2.638,3.512,39,40.03,391.1,0.514,388,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.373,37.09,2.21,0.024,223,0.931,3.692,37.68,38.06,391.1,0.57,388,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,11.734,31.51,11.38,0.212,276,3.315,1.629,31.31,31.04,391.1,0.706,374,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.558,35.88,12.63,0.18,241,4.948,2.807,37.7,38.06,391.1,0.616,376,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.384,36.36,8.01,0.086,212,2.82,3.224,37.68,38.06,391.1,0.542,381,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.506,37.07,6.1,0.05,168,1.823,3.569,37.74,38.06,391.2,0.429,383,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.486,35.11,11.32,0.12,207,3.256,2.713,35.06,34.94,391.3,0.529,376,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.457,35.41,8.43,0.077,188,2.289,2.919,35.01,34.94,391.4,0.48,380,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,11.699,31.5,12.87,0.229,270,3.508,1.604,31.29,31.04,391.4,0.69,381,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.59,36.29,3.8,0.035,195,1.198,3.326,35.19,34.94,391.4,0.498,373,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,11.714,31.44,13.82,0.256,272,3.782,1.557,31.3,31.04,391.4,0.695,386,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,13.297,36.45,6.76,0.068,203,2.305,3.338,37.52,38.06,391.5,0.519,373,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,11.664,31.4,13.21,0.224,265,3.408,1.588,31.31,31.04,391.5,0.677,382,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.575,35.84,5.69,0.05,183,1.592,3.135,35.11,34.94,391.5,0.467,374,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.26,33.74,8.69,0.084,200,2.051,2.415,33.32,32.99,391.5,0.511,375,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.245,33.78,12.23,0.131,209,3.018,2.319,33.28,32.99,391.5,0.534,372,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.203,33.86,8.48,0.078,191,1.944,2.461,33.23,32.99,391.5,0.488,380,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.371,34.07,14.69,0.21,242,4.572,2.247,34.84,34.94,391.5,0.618,375,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.53,34.66,13.35,0.218,256,4.983,2.367,35.07,34.93,391.5,0.654,384,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.511,34.77,12.48,0.167,237,4.111,2.503,35.09,34.94,391.5,0.605,380,see Slot & Winter 2017. doi: 10.1111/nph.14469
17-Mar-16,77,PNM,8°59041.5500,-79°32035.2200,Ultisol,Ustult,Tree,Mature,Healthy,Spondias mombin,Anacardiaceae,1,100,12.356,34.81,9.35,0.088,192,2.417,2.722,34.82,34.94,391.5,0.49,379,see Slot & Winter 2017. doi: 10.1111/nph.14469
